HUC_12,HU_12_NAME,HU_8_NAME,population,pop_density,household_inc,pov_below,over_65,under_18,edu_hs_max,edu_degree,owner_occ,white_non_hisp,native,mean_elevation,max_elevation,min_elevation,mean_slope,stream_order,species_rich,bull_trout,esu_count,impaired,pct_public,natural_cover,impervious,stream_length,PUGET,YAKIMA,WILLAM,area
170900030608,Fischor Island-Muddy Creek,WILLAMETTE,1592.99383522821,1122.13740910489,51565.5654718452,0.160453098064802,0.215506617451105,0.403082296030481,0.312035717341648,0.290802560894891,0.714134885020459,0.904275822590216,0.0240803330062,79.3299856527977,92,62,4.91796875e-4,4,3,0,2,1,0,0.04268236266783148,3.41831524173441,125.23700000000001,0,0,1,11215.350275628998
170900030609,Fraizer Creek-Willamette River,WILLAMETTE,43157.5681437969,3419.01463360378,49327.9113903056,0.302788184072242,0.217021136586147,0.231254355819365,0.12364524182877,0.578951286323616,0.529243201030567,0.823079347768089,0.018897286251204,99.98507078507079,474,57,0.00900082213483146,6,6,0,2,0,0.08131635752722131,0.21070246298228662,9.48344766055313,143.049,0,0,1,15885.905594049535
170900030610,Truax Creek-Willamette River,WILLAMETTE,46734.931952068,2757.17107381827,42731.7084623928,0.241036340084712,0.228236859744024,0.359625431122263,0.292131642060238,0.258428902564161,0.54427947497014,0.825382793483765,0.0302954267421105,80.01256676091738,191,55,0.003911895689655173,6,6,0,2,0,0,0.0331634896570541,16.2131675157239,216.771,0,0,1,12829.9062086582
170900030611,McCarthy Slough-Willamette River,WILLAMETTE,7185.41846858909,868.664488143922,73004.8985257137,0.0445334163246765,0.282417020691776,0.338403315979419,0.167129487800492,0.526408129564601,0.884564892891365,0.902841090471523,0.0168383894293404,67.14661443760492,152,45,0.0025613437313432835,7,6,0,2,0,0,0.11417465546268946,6.77736191287768,93.584,0,0,1,7058.575864369705
170900040101,Upper Separation Creek,WILLAMETTE,0.227760611360859,0.00274512988965463,28761.0415123933,0.184479563033671,0.999752726302974,0,0.176129645339388,0.236892865330872,2.4727369702618e-4,1,0,1821.331818181818,3116,1044,0.06839299382978724,3,1,0,1,0,0.999999831979121,0.8125876901414428,1,58.846000000000004,0,0,1,8300.29693634384
170900040102,Lower Separation Creek,WILLAMETTE,0.234417151118006,0.00274368695036219,28750,0.184480234260615,1,0,0.176113360323887,0.236842105263158,0,1,0,1278.2754519505233,1884,645,0.06412398909090909,3,5,0,1,0,1,0.99962075839762,1.00882734834743,45.182,0,0,1,8543.873822305455
170900040103,Upper Horse Creek,WILLAMETTE,0.342440287780214,0.00275026949716939,28800.3702910663,0.184477172189467,0.998871961770401,0,0.176187650959227,0.237073667688144,0.00112803822959883,1,0,1465.9672897196263,1952,881,0.05396121483870968,3,3,0,1,1,0.9929766389135596,0.995439484219002,1,99.624,0,0,1,12471.449789833878
170900040104,Middle Horse Creek,WILLAMETTE,1.07114983491933,0.151659406419075,28750,0.184480234260615,0.381723292961396,0.154569176759651,0.176113360323887,0.236842105263158,0.772845883798255,1,0,1176.6324237560193,1676,645,0.08741688,3,5,0,1,1,1,0.999731285182664,1.05917547695554,36.787,0,0,1,5023.9267008655
170900040105,Lower Horse Creek,WILLAMETTE,160.383992907871,46.1347113940733,28750,0.184480234260615,0.439767418529371,0.227389173047293,0.176113360323887,0.236842105263158,0.786591818777699,0.916915870067959,0.00554005738513824,898.8370197904541,1671,400,0.08493294720930232,4,5,1,1,1,0.8971775391335964,0.9997644846767678,1.06619988800144,61.974,0,0,1,6898.6227647631085
170900040201,Parks Creek-Lost Lake,WILLAMETTE,13.2820127870512,0.45896184750872,43056,0.180539273153576,0,0.180429166981533,0.447761194029851,0.192371475953565,0,0.867685277546876,0.066157361226562,1344.0883580705008,2035,1019,0.06215973566666667,3,1,0,1,0,0.9430725962525961,0.9696465755115482,1.18617613199181,80.714,0,0,1,17900.19922111821
170900040202,Hackleman Creek-McKenzie River,WILLAMETTE,3.90424223041771,0.34073572612771,43056,0.180539273153576,0,0.0847309679505032,0.447761194029851,0.192371475953566,0,0.937863956836298,0.0310680215818512,1191.1747491638796,1714,804,0.05629005277777778,3,1,0,1,0,0.9718403029890708,0.9427824287346476,1.11070193799584,50.801,0,0,1,9683.97502297516
170900040203,Smith River,WILLAMETTE,0.148402560471249,0.252215925891306,43056,0.180539273153576,0,0,0.447761194029851,0.192371475953566,0,1,0,1189.8255737704917,1714,662,0.06266796733333334,3,3,1,1,0,0.999999999925999,0.9856624010099191,1.11350596672783,38.356,0,0,1,6098.68306013851
170900040204,Kink Creek-McKenzie River,WILLAMETTE,4.54801229039456,2.42028830011661,43056,0.180539273153576,0,0,0.447761194029851,0.192371475953566,0,1,0,1300.4908769864626,2204,637,0.01811674285714286,4,4,1,1,0,0.9999999629547256,0.7694314191595204,1.02949691354828,18.005,0,0,1,14055.404112609172
170900040205,Deer Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1134.5246455097906,1568,586,0.11852167214285714,4,5,1,1,1,1.0000000002390708,0.9971269947999333,1.20638983548578,45.048,0,0,1,5910.705623985103
170900040206,Boulder Creek-McKenzie River,WILLAMETTE,1.81849928453514,2.87174623345824,29227.9511945885,0.184348570128856,0.144576374880819,0.144444370519061,0.185188881547648,0.235356379665323,0.144576374880819,0.999973599127648,2.640087235168e-5,1106.6339869281046,1822,502,0.0752061723880597,4,5,1,1,0,0.9950714502108648,0.9878050982387041,1.09962118642257,116.791,0,0,1,14513.573730330623
170900040208,Lost Creek,WILLAMETTE,4.78459418642887,5.1118765880505,28750,0.184480234260615,0.582056125334237,0,0.176113360323887,0.236842105263158,0.678192188381746,0.993965752630163,0.00603424736983665,1149.144471347861,2167,515,0.06361340833333333,3,3,1,1,0,0.9881750032110078,0.9793657911215593,1.03190893919195,22.378,0,0,1,4723.777608620591
170900040209,Florence Creek-McKenzie River,WILLAMETTE,302.615860248516,74.464397050215,28750,0.184480234260615,0.42192276193766,0.173050074218387,0.176113360323887,0.236842105263158,0.645825978916013,0.933020894895111,0.0291848446146245,723.6159728122345,1508,398,0.06820788777777778,5,5,1,1,0,0.7877527760687592,0.9744324541065725,1.11751245601094,38.994,0,0,1,4653.1047145676475
170900040301,Elk Creek-South Fork McKenzie River,WILLAMETTE,0.342143611275869,0.00296424701668996,30437.7471689799,0.184377634061131,0.96220305088169,0,0.178602601637032,0.244601020666262,0.0377969491183101,1,0,1500.3241812768772,2026,886,0.06052049967391304,3,3,0,1,0,0.9999978933702696,0.9806978312006879,1.00137959354907,111.033,0,0,1,12765.523588432057
170900040302,Roaring River-South Fork McKenzie River,WILLAMETTE,0.0646463644547204,0.00274368695036219,28750,0.184480234260615,1,0,0.176113360323887,0.236842105263158,0,1,0,1320.8598484848485,1757,811,0.0906469775,3,3,1,1,0,1,0.9875790119011891,1.04887327646698,32.299,0,0,1,5205.622843190273
170900040303,Augusta Creek-South Fork McKenzie River,WILLAMETTE,0.0447685804654006,0.00274368695036219,28750,0.184480234260615,1,0,0.176113360323887,0.236842105263158,0,1,0,1198.1550888529887,1742,692,0.12076510222222223,3,3,1,1,0,1,0.9829939271713847,1.08683908159094,62.776,0,0,1,7554.040905711626
170900040304,Rebel Creek-South Fork McKenzie River,WILLAMETTE,0.0738532979803459,0.00274368695036219,28750,0.184480234260615,1,0,0.176113360323887,0.236842105263158,0,1,0,1125.5485781990521,1660,567,0.09323257551724139,4,3,1,1,1,1,0.9896384822490801,1.08723825121191,51.007,0,0,1,6854.187760498892
170900040305,French Pete Creek,WILLAMETTE,0.533859380908964,0.1179355322718,28750,0.184480234260615,0.52173998113072,0.11956500471732,0.176113360323887,0.236842105263158,0.5978250235866,1,0,1298.4891411648568,1703,564,0.09375534266666667,4,3,1,1,0,1,0.9998474027230091,1.00579782351418,56.316,0,0,1,8142.672632818407
170900040306,East Fork South Fork McKenzie River,WILLAMETTE,4.16435661090392,0.163314423616132,28750,0.184480234260615,0.333333333333333,0.166666666666667,0.176113360323887,0.236842105263158,0.833333333333333,1,0,1174.6430745814307,1703,487,0.13361304916666666,3,3,1,1,0,1,0.9859657644148325,1.06169232050925,36.812,0,0,1,5231.011507682279
170900040307,Cougar Reservoir-South Fork McKenzie River,WILLAMETTE,0.0417798060225552,0.163314423616132,28750,0.184480234260615,0.333333333333333,0.166666666666667,0.176113360323887,0.236842105263158,0.833333333333333,1,0,996.8575089697591,1690,124,0.10068056170212766,4,5,1,1,1,0.8720524100216851,0.9390365186574232,1.11759115684283,64.668,0,0,1,7896.464046762306
170900040308,Cougar Creek-South Fork McKenzie River,WILLAMETTE,6.22443660651436,12.3261858700209,30895.6028367605,0.215650560890761,0.0987067547934538,0.284952678677113,0.235732542484937,0.256957601161951,0.705621755799641,1,0,682.7239488117002,1468,347,0.0682119825,4,5,1,1,1,0.8758641342519382,0.9694223528535346,1.12668595414504,19.334,0,0,1,2063.588431569081
170900040401,Lookout Creek,WILLAMETTE,7.73146596208105,0.392974931863519,28758.1437114541,0.184598542337793,0.540639198360157,0.282436372810091,0.176339647038431,0.2369184543393,0.282883485550514,0.999862426849101,6.114362262195e-5,1010.4709228824273,1576,431,0.09265356583333334,3,1,0,1,1,1,0.9999929591130367,1.09872505487472,34.616,0,0,1,6367.981561391016
170900040402,Upper Blue River,WILLAMETTE,0.729884479676841,0.142704499785585,28750,0.184480234260615,0.00410128860120636,0,0.176113360323887,0.236842105263158,0,1,0,992.4291430476826,1566,431,0.10061000675675676,4,1,0,2,1,0.967081705964842,0.9998564091992154,1.11783208883685,85.513,0,0,1,12310.879465954127
170900040403,Lower Blue River,WILLAMETTE,139.951345624992,491.306128535896,37808.6183492879,0.316079656076938,0.204869936061989,0.303392076347439,0.427822301158923,0.321768633664358,0.659998914130328,0.88099367919916,0.0405305237489819,773.6538756715272,1396,326,0.040336502105263156,4,5,1,2,1,0.8394050812593373,0.9281965089376745,1.15335224544816,41.286,0,0,1,5179.2127869252345
170900040501,Quartz Creek,WILLAMETTE,1.83868850459964,11.6767875802272,37857,0.316782522343595,0,0.548030815519208,0.429166666666667,0.322222222222222,0.451969184480792,1,0,924.3983495873969,1621,304,0.0942941353125,3,5,0,1,0,0.45648972186336534,0.99822790167054,1.12799067204702,74.985,0,0,1,10903.58748134423
170900040502,Elk Creek-McKenzie River,WILLAMETTE,491.439392556801,62.959131029112,34501.9886144736,0.268042467127872,0.316040030519261,0.246708825641116,0.335942034633602,0.290768256646815,0.712015351529954,0.87555443159634,0.0525985478301455,596.57676154923,1378,289,0.01800522836734694,5,5,1,1,1,0.5888183563170639,0.9493534172322373,1.23210545488859,89.30199999999999,0,0,1,8434.746307424566
170900040601,Headwaters Mohawk River,WILLAMETTE,561.494878372999,55.9542875343671,61300.1699040099,0.070689948822365,0.342066411687054,0.236695507352546,0.302899656341504,0.347444006591116,0.888014182179595,0.896412774576746,0.0439120562008776,558.0148394912175,1144,184,0.06556763787234042,3,5,0,2,1,0.11373157994378544,0.9788867642680655,1.20173330700033,88.91,0,0,1,13519.00148339223
170900040602,Shotcash Creek-Mohawk River,WILLAMETTE,114.854269801527,75.8022891748048,57292.337710464,0.121866223191464,0.374676515290152,0.232522369102427,0.328488103604779,0.303012147050117,0.788926920127006,0.906978050177558,0.0188012324791271,475.45903479236813,957,172,0.05207242333333333,3,5,0,2,1,0.6104775655239022,0.9600561557521069,1.15778945607964,47.414,0,0,1,7209.920478376599
170900040603,Mill Creek,WILLAMETTE,129.517522388022,44.4848478612407,61164.2029178223,0.0729665582954562,0.275738534534228,0.210391062795046,0.30479166256314,0.34588297654124,0.785137617597119,0.934639869475774,0.0236998858981028,496.9343555342597,998,173,0.063350795,4,5,0,1,1,0.0997560965807238,0.9781061982348787,1.19250174108978,52.297,0,0,1,8428.244020692582
170900040604,Parsons Creek-Mohawk River,WILLAMETTE,1043.14053616229,336.402024398845,50556.0943332445,0.173168322685282,0.275818328866564,0.253302011102335,0.363934301920788,0.288044851980718,0.838437078647431,0.932687276770617,0.0284855132604225,459.2701149425287,951,157,0.07234906909090909,4,5,0,1,1,0.2308072153450462,0.9105036685792942,1.3174032419345,51.432,0,0,1,7598.077514180623
170900040605,McGowan Creek-Mohawk River,WILLAMETTE,1582.76170672275,68.9976382372011,74407.8035391879,0.100913181536973,0.331101432997097,0.253126428656124,0.38059008775104203,0.336572473685285,0.907627180301987,0.945639233891169,0.0214806960209273,367.01316907391674,950,140,0.05823029925,4,5,0,1,1,0.21944088636648768,0.7978463527111105,1.40075999967795,84.971,0,0,1,9641.215205377048
170900040701,Gate Creek,WILLAMETTE,177.338189360921,42.2313585638937,45393.564460091,0.184402556582022,0.323294161044642,0.276468905790505,0.300284367390633,0.42764530725306,0.759470267295572,0.893780038568776,0.0350661637861911,693.3691850874299,1317,240,0.07725832966666667,4,6,0,2,0,0.1868188825817098,0.9987314021292906,1.19145429059973,80.793,0,0,1,12473.646858510576
170900040702,Deer Creek-McKenzie River,WILLAMETTE,491.063671172288,72.4619171517198,41930.9577111508,0.245223341078433,0.400053504817898,0.16776181793874,0.359498180482168,0.379209619128199,0.760240677460818,0.922822521056819,0.0227140074574305,610.317906915593,1136,240,0.05266385101010101,5,6,1,1,1,0.38138156159977354,0.9783796851773046,1.15384610059188,136.238,0,0,1,15752.82431141578
170900040703,Leaburg Canal-McKenzie River,WILLAMETTE,1029.27755612817,153.749046677045,49015.5943538469,0.122418551821845,0.326496770236716,0.24838002247864,0.246459105599104,0.479609032363318,0.745546541226903,0.935749812666629,0.0142533572376188,581.3272181454303,1198,208,0.04056729775,5,6,1,1,1,0.17214776845953156,0.9634224847540203,1.24961839423738,112.881,0,0,1,12421.39169623917
170900040704,Holden Creek-McKenzie River,WILLAMETTE,979.426870689484,184.572983972485,54655.9667583822,0.0525494467748267,0.413268048303984,0.250491681521899,0.241311272407296,0.549428300296741,0.859811487808825,0.942424463322502,0.0207321616956823,519.499299719888,998,190,0.014984823103448276,5,6,1,1,1,0.036531611528068865,0.8916244779720788,1.33750069201865,62.845,0,0,1,5723.6910372354005
170900040705,Camp Creek,WILLAMETTE,680.201120325257,89.7175713846489,48274.6066745679,0.201020404572434,0.340611238879454,0.310635061525808,0.349003756400572,0.319295069157079,0.874564174315589,0.921878637259966,0.0481705395715457,413.57184750733137,829,160,0.05151592928571429,3,3,0,1,1,0.24099400048952635,0.877178163725151,1.24000147225814,48.342,0,0,1,6879.284538086887
170900040706,Walterville Canal-McKenzie River,WILLAMETTE,25696.2953557162,2187.7780793456,49981.347045194,0.137725722293934,0.258116515150106,0.339503011458411,0.331661940994049,0.252605782635927,0.699642079483347,0.870468600521297,0.0292288601031236,284.4635722679201,868,100,0.012270681333333333,5,6,1,1,1,0.07813282985104486,0.5785416312280807,6.86536355588133,175.326,0,0,1,13652.161227957897
170900050101,South Fork Breitenbush River,WILLAMETTE,1.48989208185605,0.0297802997890466,63125,0.0945626477541371,0,0,0.307262569832402,0.307262569832402,0.5,1,0,1358.9418777943367,2121,716,0.11574466333333333,3,1,0,0,0,0.9999999459345368,0.9607115310321197,1.03713192211907,50.138,0,0,1,5294.124631633102
170900050102,North Fork Breitenbush River,WILLAMETTE,6.13610452287467,44.6565175817973,63125,0.0945626477541371,0.140059886650871,0,0.307262569832402,0.307262569832402,0.0798203400473866,1,0,1369.951354679803,2080,718,0.13098611977272728,3,1,0,3,0,0.9999997840571326,0.9431838595471779,1.04217559102516,67.098,0,0,1,6578.126811934421
170900050103,Humbug Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1054.5821980018166,1528,581,0.12091876,3,3,0,3,0,1,0.9921038389117464,1.15289573913156,26.16,0,0,1,4205.7007550407525
170900050104,Upper Breitenbush River,WILLAMETTE,37.4111755040476,408.007745324483,63125,0.0945626477541371,0.0669375988886693,0.0364499737114336,0.307262569832402,0.307262569832402,0.00758741364252341,1,0,1054.1058994197292,1606,588,0.09049402767441861,4,4,0,3,0,0.9921825587711547,0.9861116316337606,1.14774567538196,79.972,0,0,1,8253.630834089194
170900050105,Lower Breitenbush River,WILLAMETTE,27.014528126588498,120.736662386,63125,0.0945626477541371,0.211403345730188,0.125458306325369,0.307262569832402,0.307262569832402,0.907090017709985,0.98038488006836,0.0130767466210933,941.1703239289446,1485,484,0.11276181055555555,4,4,0,0,0,0.9915299514287036,0.9839192176772625,1.15864412869595,30.25,0,0,1,3724.199820789347
170900050201,Swade Creek-North Santiam River,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1404.8655826558265,2158,979,0.05198362085714286,3,3,0,0,0,0.9988208615539781,0.9782233835924662,1.03577688611648,64.56,0,0,1,7367.099974869788
170900050202,Straight Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1196.4200463499421,1691,869,0.05760971095238095,3,3,0,0,0,1,0.9761267965139402,1.12198525847714,45.339999999999996,0,0,1,6973.979284290712
170900050203,Marion Creek,WILLAMETTE,9.51757207061829,25.2958392037392,52438,0.0911330049261084,0,0.54864307459399,0.39938080495356,0.208978328173375,0,1,0,1439.1566869845824,1997,761,0.10402174919642858,4,2,0,0,1,0.9903885545418748,0.9672499703676232,1.01930727672112,160.456,0,0,1,11682.777466180394
170900050204,Pamelia Creek,WILLAMETTE,2.17127408777288,0.0364136955487165,52438,0.0911330049261084,0,0,0.39938080495356,0.208978328173375,0,1,0,1434.9353169469598,3039,724,0.09388506655172414,4,1,0,0,0,0.9322483610651676,0.8899077461179268,1.02886370187951,52.327,0,0,1,6262.456335607676
170900050205,Minto Creek-North Santiam River,WILLAMETTE,2.10264210585613,17.0771624094791,52438,0.0911330049261084,0,0.370130696945693,0.39938080495356,0.208978328173375,0,1,0,1186.287403365166,1865,687,0.10457348571428572,4,3,0,0,0,0.9688192222989431,0.979474171880624,1.08527878329669,70.24,0,0,1,8760.485331419533
170900050206,Whitewater Creek,WILLAMETTE,0.97233778319355,0.0309802964939035,61191.6968699839,0.0939422173981658,0,0,0.323926972591951,0.289482722164146,0.409548838307472,1,0,1399.016835016835,2995,690,0.11612478,2,1,0,0,0,0.9287289086109134,0.858979947198732,1.03355423286166,34.862,0,0,1,4702.127470634727
170900050207,Boulder Creek-North Santiam River,WILLAMETTE,163.15403686885,178.870704646354,58150.4188276542,0.113214249741002,0.312449373138728,0.14008815480103,0.280152867403812,0.342001837153917,0.707671652218722,0.926451130827046,0.0367750630946573,1010.8090431974163,1770,517,0.08168929236842105,4,3,0,0,0,0.7547374048936254,0.9835521074959862,1.22960171299405,82.091,0,0,1,10017.242596857768
170900050208,Sauers Creek-North Santiam River,WILLAMETTE,42.5876285942378,174.311545356777,63125,0.0945626477541371,0.231097198523022,0.290618200240219,0.307262569832402,0.307262569832402,0.840807650091335,0.878505399888862,0.0418581938243917,779.9911406423034,1176,448,0.06138287882352941,5,4,0,0,0,0.8338061793157855,0.8997615137987288,1.19268935041242,24.519000000000002,0,0,1,3520.592834812505
170900050301,Upper Blowout Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1052.8572874493927,1727,562,0.098623535,3,2,0,0,0,0.9999275835635135,0.9912728101997009,1.13132128792152,49.821,0,0,1,7992.548547995763
170900050302,Lower Blowout Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,942.1169088507265,1494,362,0.0775280636,5,2,0,0,0,0.8720755295615035,0.9804948497030883,1.11470404206516,46.088,0,0,1,5960.968247879968
170900050303,French Creek-Detroit Reservoir,WILLAMETTE,156.413277635916,451.929115383487,61315.5436400432,0.106017398345158,0.216598553766674,0.267287982314706,0.304188023338804,0.302978476476487,0.771636054403189,0.908600178951197,0.0566710012796096,929.8941558441559,1516,434,0.0880300125,5,5,0,2,0,0.9667016271836234,0.8724661367473739,1.35777742464311,46.585,0,0,1,6159.931849454293
170900050304,Kinney Creek-Detroit Reservoir,WILLAMETTE,0.0521149525580055,0.198591966863659,63125,0.0945626477541371,0,0.333333333333333,0.307262569832402,0.307262569832402,1,1,0,943.6383272058823,1438,68,0.1246250986,5,5,0,2,0,0.5960338144791523,0.9502993535364492,1.2215435673856,66.83200000000001,0,0,1,8785.7551356684
170900050401,Sevenmile Creek-North santiam River,WILLAMETTE,105.530387878859,40.1503025531113,46023.0136416597,0.180063925436012,0.384246626657256,0.240875001724046,0.245128213888914,0.349237516537748,0.869961645413201,0.963112343906724,0.00947594356563842,787.8124525436598,1461,308,0.11783197,5,5,0,2,1,0.5569686268066532,0.9704839243075134,1.26111803224323,38.648,0,0,1,5259.989353015923
170900050402,Rock Creek,WILLAMETTE,28.1077569034875,49.9794871531231,49732.7187851594,0.150237588672993,0.269276646767443,0.410051607257535,0.256854047465903,0.346097044226891,0.57213743953967,0.996296984373391,0.00244947354449046,875.31484375,1412,275,0.116194916,3,3,0,2,0,0.8874162073673224,0.9971253026381486,1.11410250957107,34.705,0,0,1,4964.74807084969
170900050403,Mad Creek-North Santiam River,WILLAMETTE,757.75873813752,322.98169917567,43827.8730090879,0.204675756670072,0.333346417460402,0.258947330997498,0.257019445482091,0.305112904068252,0.755086483988232,0.901346990580765,0.0518219739108997,597.1780626780627,1392,275,0.03150263909090909,5,4,0,2,1,0.506380352801599,0.9053546538564222,1.40946954831124,36.26,0,0,1,5515.613104213917
170900050404,Walker Creek-North Santiam River,WILLAMETTE,3230.35084677853,1019.51722795936,53034.8861079383,0.110936943052427,0.283950223952424,0.354151895980734,0.370375052396985,0.206211144060714,0.720187877486117,0.875103295212905,0.0396062581411764,399.71735537190085,1010,197,0.0045014825,5,5,0,2,0,0.20193266037412094,0.7965749141964698,2.70271453994365,38.601,0,0,1,7232.653692292133
170900050501,Opal Creek,WILLAMETTE,1.33196406816032,0.107996590456578,63125,0.0945626477541371,0,0,0.307262569832402,0.307262569832402,0,1,0,1150.3676948051948,1647,648,0.09881886153846155,2,1,0,3,0,0.9939810059840559,0.9987473448722956,1.10693142639162,28.943,0,0,1,4883.675076055321
170900050502,Headwaters Little North Santiam River,WILLAMETTE,5.17426808949758,0.173661719597807,63125,0.0945626477541371,0,0.241605888164277,0.307262569832402,0.307262569832402,0.72481766449283,1,0,986.1082004555809,1448,485,0.13087204566666666,3,3,0,3,1,0.9545427843003387,0.9916323018138825,1.10236937351336,59.51,0,0,1,7010.65864680578
170900050503,Upper Little North Santiam River,WILLAMETTE,61.6687266146254,30.9754030524885,57620.3186764768,0.12940999364178,0.185526312504667,0.222351773234054,0.297909264035064,0.294229611864244,0.774177537156403,0.905013231561025,0.0471234738994303,843.326359832636,1461,326,0.09272539590909092,3,4,0,2,1,0.6777814058002031,0.9968046457169355,1.10461842308291,48.068,0,0,1,7654.517640678648
170900050504,Middle Little North Santiam River,WILLAMETTE,60.7278486099453,31.6315166285127,49273.7319411749,0.182248001484917,0.347089883469645,0.316893569227216,0.283727120962463,0.274468120198245,0.867800766067814,0.810976109319654,0.116502058986479,631.5406935598019,1200,302,0.041485778095238096,3,3,0,2,1,0.38631737701078644,0.984272008150501,1.39359233055966,46.53,0,0,1,5667.59065139167
170900050505,Lower Little North Santiam River,WILLAMETTE,349.165955444309,154.187701154388,57855.7461524738,0.0788719483172499,0.342567331609699,0.278227527001314,0.374510104556206,0.196524959110242,0.865719734375992,0.914019676598435,0.0485318035430748,472.7906976744186,1014,196,0.0720171225,5,3,0,2,0,0.3070771134633555,0.9264193965164574,1.3071025099538,46.818,0,0,1,4024.226832703582
170900050601,Stout Creek-North Santiam River,WILLAMETTE,1968.12015123499,417.40555313242,57947.9435163385,0.128974206828299,0.289785361185013,0.309583289277702,0.444690733048274,0.201777792097147,0.785241604105584,0.89988314740978,0.0320943845232997,358.6428243924805,1004,147,0.03145205409090909,5,5,0,2,1,0.12553662216858105,0.6251037497535404,2.19126559575228,62.155,0,0,1,8638.811864843134
170900050602,Bear Branch-North Santiam River,WILLAMETTE,3589.28706858299,1424.76934554078,47073.8183028378,0.219420880383549,0.262674508474387,0.366743955475184,0.332680448876076,0.248159312048482,0.636200578010329,0.865420432164333,0.0274098425944398,189.8187744458931,376,109,0.007104654084507042,5,5,0,2,1,0.006754877506145786,0.16694210354741423,3.92372028622629,103.354,0,0,1,6024.859362022276
170900050603,Marion Creek-North Santiam River,WILLAMETTE,1872.51453944362,133.845082671803,56066.8308954027,0.111416839326202,0.296064297799971,0.355960264619353,0.315931317789439,0.210996472252259,0.800876535880197,0.877648792176013,0.030576753674325,111.36845425867507,230,82,0.004700941333333333,5,5,0,2,1,0.026912885300390967,0.11626618885798984,2.99135568447873,108.354,0,0,1,6202.844380064174
170900050604,Morgan Creek-North Santiam River,WILLAMETTE,5585.63962251582,1299.17427353957,47916.0634302692,0.172778001922591,0.243196637061004,0.387863003649932,0.28669718168812097,0.228824394891188,0.785285365994579,0.812333473357585,0.0338400186816956,87.15789473684211,325,51,0.00260280265625,6,5,0,2,1,0,0.15742729047934068,4.2939599767558,124.473,0,0,1,8607.10777850184
170900060101,Pyramid Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1097.600147275405,1637,600,0.06761390636363636,2,1,0,0,0,1,0.9980565124274732,1.07079431871422,32.792,0,0,1,5401.111403834825
170900060102,Cougar Creek-Middle Santiam River,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1135.9272289156627,1726,600,0.08343547571428571,3,4,0,2,0,0.6776075262522724,0.9994756178041974,1.1245357768874,48.312,0,0,1,8409.800984545074
170900060103,Donaca Creek-Middle Santiam River,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,951.2122477383438,1415,465,0.08743131411764705,3,5,0,2,0,0.9289099435471266,0.9973938340930443,1.04065639768731,38.447,0,0,1,5732.559371699048
170900060104,Bear Creek-Middle Santiam River,WILLAMETTE,0.0346063346814502,0.0865808555317364,52438,0.0911330049261084,0,1,0.39938080495356,0.208978328173375,0,1,0,903.7262479871175,1473,339,0.10780560090909092,3,5,0,2,0,0.12254371567173962,0.9991568121389506,1.24736728029102,49.267,0,0,1,7471.612487207036
170900060201,Sevenmile Creek-South Santiam River,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1136.4852233676977,1605,578,0.12334531869565217,3,3,0,2,1,0.864573524351829,0.9873490246702915,1.10952794315792,42.842999999999996,0,0,1,5842.201153361975
170900060202,Sheep Creek-South Santiam River,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1009.1738075990299,1589,449,0.12023223263157895,3,5,0,2,1,0.8583809257359034,0.982626990744004,1.11907122514537,36.292,0,0,1,4858.682677004591
170900060203,Soda Fork,WILLAMETTE,3.15501463724727,12.996548624376,52438,0.0911330049261084,0,1,0.39938080495356,0.208978328173375,0.627111768014944,1,0,1009.8804143126177,1473,449,0.12221999166666667,3,3,0,2,0,0.43842362467994406,0.998675563669914,1.1877730798295,36.991,0,0,1,4230.659625512036
170900060204,Upper Canyon Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,1081.0662151993981,1568,509,0.0976867023076923,3,3,0,2,0,0.6985272838664682,0.9996464535128905,1.09085162926489,30.672,0,0,1,5345.7527820734495
170900060205,Owl Creek,WILLAMETTE,0,0,0,0,0,0,0,0,0,0,0,953.1293881644934,1417,509,0.08680265090909091,3,3,0,2,0,0.3696262904764857,1.0000000021558977,1.11307537330249,26.886,0,0,1,3958.50661815248
170900060206,Moose Creek,WILLAMETTE,0.680956167534185,4.18102944138007,52438,0.0911330049261084,0.314875612748811,0.370248774502378,0.39938080495356,0.208978328173375,0.629751225497622,0.874049754900476,0.125950245099524,804.91341991342,1364,287,0.08963896222222223,3,3,0,2,1,0.6647584677209701,0.9991370129185406,1.15242607255381,41.435,0,0,1,5454.660108355532
