"HUC_12","BARREN","DECIDUOUS_FOR","DEVELOPED_LOW","DEVELOPED_MED","DEVELOPED_OPEN","EVERGREEN_FOR","GRASS_HERB","HERB_WETLANDS","MIXED_FOR","SHRUB_SCRUB","WATER","WOOD_WETLANDS","DEVELOPED_HIGH","PASTURE","CROPS","ICE_SNOW","HUC12_IMP"
170900030601,0.00415107933983935,0.00379216134589519,0.244093825809927,0.209130995444766,0.0762164287531679,0.0141330342535104,0.00400382343255836,0.0318777422605929,0.0117617664899769,0.00217079372278817,0.041111727135949,0.0315372103059695,0.0795093322379151,0.173320117425992,0.0731900011212217,0,30.7061430989087
170900030602,0.00830369824376712,0,0.0334920051546355,0.00965365451533251,0.0188316948450781,0.000399324730686475,0.00117219755706032,0.0526532945049641,0.000179007630558198,0.000316705790881512,0.0442202817426509,0.0314040159955517,0.00564161640684565,0.496456502532913,0.297275968534776,0,3.32454342463488
170900030603,0,0,0.0849868074239088,0.0513188107080641,0.0376788645991056,0.00049119904498042,0.00156131123728239,0.0102747563494172,0,2.97532508184688e-05,0.0046707467202613,0.00291088676287068,0.0163613934968863,0.455223349904134,0.334492233430782,0,8.9590367010244
170900030604,0.00275922888875988,7.92862963277292e-06,0.0256682819246984,0.00820515220896231,0.0150178192635442,0.000500879021945603,0.000654533008782104,0.0341481232408084,0.000139872733086842,0.000296215621430824,0.0242929291186863,0.0158113579696406,0.00230357890726653,0.680787610417061,0.189406504979703,0,2.66648917370564
170900030605,0.00375414062810471,0.000150889163275154,0.0297360649416047,0.00725609511872235,0.0183098459518611,0.00148627874661964,0.00144434584906908,0.0459756572269179,0.00114890794219425,0.000425233097407961,0.0435752312909077,0.0276121601471045,0.00433882065852847,0.377094773106836,0.437691561329149,0,2.95383404827825
170900030606,3.77769975871953e-05,0.0062513755453607,0.0277169476865482,0.0133010337787757,0.0137512212819838,0.20630789592525,0.00813040762522288,0.0121986795687424,0.0174350928557135,0.0521451011636378,0.00153268821281366,0.00794229509377334,0.00686380944258713,0.547343286610607,0.0790423546959163,0,3.49313407858292
170900030607,0.000211935348008386,0.0045544159388495,0.00938332355082697,0.00379816242041202,0.0123179256644847,0.198378841385589,0.0479986247024422,0.00733428279776217,0.00625092898290264,0.0682645494264072,0.0016553871065138,0.00181458198187806,0.000501305385772662,0.611747079546445,0.0257886936452653,0,1.67716371971611
170900030608,2.40741476925036e-05,0,0.0314360680440784,0.00868456661966072,0.0193671092012354,0.00181358559629449,0.00028255778304691,0.0293749951345802,0.000192593180334487,0.000320988672779702,0.013239428640312,0.0106976423007957,0.00741869321846877,0.725123705271704,0.152023987701159,0,3.41831524173441
170900030609,0.000674182549669175,0.00674910430123311,0.100140611476322,0.0505150467806737,0.056665997023092,0.0618873592519873,0.00639474411524472,0.0327716639812549,0.0556814595053974,0.0155898051174237,0.0197964775202177,0.0316283267097455,0.0159512239087143,0.403589206010902,0.141964795393317,0,9.48344766055313
170900030610,0.000154327015241441,0.000222187505922098,0.105623370832652,0.101806107143938,0.0441429554894037,0.0022118202084972,0.00145982843956002,0.00943573150355147,0.0040779113423526,0.00156480958869482,0.015494281160374,0.0141912010684759,0.0503601287090519,0.594134667828361,0.0551206888779792,0,16.2131675157239
170900030611,0.000777490864767097,0.00198361438897188,0.0867335042382237,0.0264422222122229,0.057422417255346,0.0143298372724704,0.00180130084708641,0.0153846348292163,0.0251287256436777,0.00889640700185816,0.029348316494709,0.0466501354794086,0.00850598934692992,0.26329107627471,0.41330434866534,0,6.77736191287768
170900040101,0.160033412045779,0.000173487775390577,0,0,0,0.764767086176387,0.00774509710522276,0.00183246457734002,0,0.0373213885161916,0.00481456205806732,0.000748165990910801,0,0,0,0.0225643344154294,1
170900040102,2.23951121735102e-08,0,0,0,0,0.993799114106985,0.000366357228407457,0.000284414304788405,0,0.00507606800450492,0.000379219019423733,9.48047529342674e-05,0,0,0,0,1.00882734834743
170900040103,0.000245360384708828,0,0,0,0,0.984510972887296,0.000692782325706336,0.00219381062074342,0,0.00213161900231417,0.00420690823249215,0.00591029938294195,0,0.000108247248678445,0,0,1
170900040104,0,5.37428221404269e-05,0,0,0,0.963394492158214,0.00112859928655151,0,0.000304542658799065,0.0348499082569589,0.000268714111429407,0,0,0,0,0,1.05917547695554
170900040105,0.000182645139774453,0.000404428460785881,0,0,0,0.939973192162338,0.0239409113578499,0,0.00629492148087967,0.0286944183113758,5.28655395175225e-05,0.000456612903538633,0,0,0,0,1.06619988800144
170900040201,0.0107429219718615,3.01672621842128e-05,0.00142596470374196,0.000306700509620576,0.0112661499885904,0.725781402544633,0.119638421957859,0.0038698009537352,6.03345239791268e-05,0.116777101379497,0.00652618351742038,0.00348934688966067,8.54738987897997e-05,0,0,0,1.18617613199181
170900040202,0.0316755590962724,8.3643358087162e-05,0.000225714847993142,3.52372856288949e-06,0.017125031972496,0.874635363570967,0.0137153347241884,0.00286246089337673,3.71748170755342e-05,0.0510209409078095,0.00807620064258359,0.000427510463143183,0,0.000111524445838305,0,0,1.11070193799584
170900040203,0.000923735225042936,1.47572844082299e-05,4.42718530107751e-05,8.20214762996198e-07,0.00289050795414753,0.876272996067367,0.00413038489759426,0,0.00053126219358353,0.104653971429708,0.010478263936822,5.9029137258111e-05,0,0,0,0,1.11350596672783
170900040204,0.221940044694627,3.20161635793531e-05,0.00010887987961999,3.6192566205984e-05,0.00544172241080446,0.659412241775797,0.0943314108349424,0.000153677560197131,1.28064620681089e-05,0.0153996211489504,0.0030345678997557,8.96452139858426e-05,7.17349658648321e-06,0,0,0,1.02949691354828
170900040205,0,0,0.000167492692365026,0.000121812867181222,0.00256847464293651,0.887435113360447,0.00402429530579652,0,0.00141607427793818,0.10408401913625,0,0.000167492719501565,1.5226608314474e-05,0,0,0,1.20638983548578
170900040206,8.68152744757178e-05,2.48043662787411e-05,8.67911169125575e-05,3.04661683769138e-05,0.0105774965302021,0.922380323482668,0.0351506763866575,1.24021831722764e-05,0.000602334597600591,0.0296314689882136,0.00140787754614353,3.08823411348272e-06,5.45514216746961e-06,0,0,0,1.09962118642257
170900040207,0.333667848233235,2.27368849851629e-05,6.82106551339735e-05,2.27368849662462e-05,0.00681650042593447,0.601467849571213,0.0127038798802027,0.000551369446606374,0,0.016048699610405,0.00702024366126442,0.000625264357809024,0,0,0,0.0209846624632485,1.01696091727579
170900040208,0.00742162091433943,0.000132187501222388,1.90525479202013e-05,0,0.0127743915202755,0.934913454178958,0.00673927959975682,1.90525480168868e-05,0.00140497145346265,0.0357567423194335,0.000419156057747503,0.000400103520709068,0,0,0,0,1.03190893919195
170900040209,0.000212761168890324,0.000996310598641015,0.000560915808218856,9.67096227613167e-05,0.0204174730149004,0.85954459864315,0.0104066263172772,0,0.006558967932779,0.0951561261395142,0.00425398584599674,0.00176982447521113,0,2.57179329073196e-05,0,0,1.11751245601094
170900040301,0.000761425930656315,0,0,0,9.73164157926365e-05,0.970666544146326,0.00043711480254737,0.00150170104823038,7.05023968418014e-06,0.00491986327402454,0.018443426561248,0.00316555768987542,0,0,0,0,1.00137959354907
170900040302,0,1.72889975467858e-05,0,1.72889973810463e-05,0.0124037002350059,0.956125712304429,0.00236963322621427,0,0.000380357973049546,0.0285822854226683,0,0.000103733977281137,0,0,0,0,1.04887327646698
170900040303,8.33990719126004e-05,0.000166798141686203,0.000170888360664634,5.38186484264419e-05,0.0166383996399073,0.930166153745419,0.000845187839667312,0,0.00212070024076774,0.0496950872038444,5.95707658606862e-05,0,0,0,0,0,1.08683908159094
170900040304,0.000105045263964543,1.31306585790349e-05,3.93919759443977e-05,0,0.00886462381145182,0.942233044868928,0.00108984455250197,0,0.0010110606630547,0.0452914015060165,0.00135245788764615,0,0,0,0,0,1.08723825121191
170900040305,0,0,0,0,0.000152596857042741,0.976820744046649,0.000309480686687645,0.00123792278439486,0,0.0205950246723558,0,0.00088423053292173,0,0,0,0,1.00579782351418
170900040306,0.00512832401310279,0.000137640681744973,0.000223190366159204,5.16152563920149e-05,0.00162441683516787,0.950560075469934,0.00120435583762487,0,0.00125597122586666,0.032807721199662,0.00700670928523606,0,0,0,0,0,1.06169232050925
170900040307,0.0154837182841275,0.000113975136407252,0.000599105645755616,9.11800554351251e-05,0.0104173892185441,0.878231554981346,0.0151906862932375,1.13975065280939e-05,0.00060406778834699,0.0448848369515574,0.0343720757462032,0,0,0,0,0,1.11759115684283
170900040308,0.00568767152910565,0.000268772145115472,0.0009998530253901,0.000174453386409677,0.0196722977689695,0.87820109126483,0.0275381581275591,0,0.0177506329372881,0.0447952385015863,0.00356653012789991,0.000868459877155671,0,0.00047684277207071,0,0,1.12668595414504
170900040401,7.04047312259204e-06,0.000254397721409516,0,0,0,0.971921251528981,0.000946925027409173,0,0.000155465265765807,0.0267149195694711,0,0,0,0,0,0,1.09872505487472
170900040402,4.53285795152754e-05,1.46212137620409e-05,0,0,1.38205717465793e-05,0.902222451664959,0.0027247099895822,0.000124280266375451,0.00105272746769661,0.0936810655633266,8.4436122743407e-05,3.6553033513608e-05,0,0,0,0,1.11783208883685
170900040403,0.0322695105244445,0.000625577690023717,0.00134422631200603,0.000263568638278214,0.00776578803168895,0.861654197866155,0.00481452563177957,3.47543163186855e-05,0.00703705301428491,0.0540304004191126,0.0300531307542817,0,3.47543163126436e-05,7.25131778457224e-05,0,0,1.15335224544816
170900040501,0,0.00102869043678781,0.000445724884908932,2.47624920628047e-05,0.000987950873288065,0.729190199953621,0.141933916430994,6.60333126476671e-05,0.0115580339362614,0.114327215146164,0.000272387199184488,0.000123812454064155,0,4.12708204607725e-05,0,0,1.12799067204702
170900040502,0.000109839726201722,0.00509779255964478,0.00196524620103688,0.000350327295542601,0.0290376881411235,0.774313624958104,0.0250831745107577,0.000234743284403168,0.0564095374855378,0.0823450290002368,0.0129141174337668,0.00586951543355315,0.000106701490117304,0.00616269492472022,0,0,1.23210545488859
170900040601,0,0.00113839770649818,0.000246319966782803,0,0.00598528969724745,0.642541144279516,0.133151664232472,0.000272949150136215,0.0159828628395648,0.185433594768481,0.000153117812705588,0.000366151291397265,0,0.0147285103226814,0,0,1.20173330700033
170900040602,0.00019972476875798,0.000112345205810898,0.000374484019135979,1.24828006048254e-05,0.0076320139588214,0.756366460841818,0.0914252795889117,0.000262138798924118,0.0039908974409779,0.10782413707164,1.24828006156759e-05,7.48968040243232e-05,0,0.0316003146839261,0.00011234521625061,0,1.15778945607964
170900040603,8.54270473919634e-05,0.00171188931873648,0.000224246000346371,1.06783809235424e-05,0.00123790239935404,0.66598809972691,0.0926695627383935,0.000363064935829814,0.0142254338460838,0.202763725957725,0.000138819019452539,0.000384421711200266,0,0.0199404465323391,0.000256281169746395,0,1.19250174108978
170900040604,0,0.000789907427640635,0.00361348513263061,0.000533029566611875,0.005996838772787,0.543253516132421,0.0996885090141965,0.0015196913077215,0.0107366055281765,0.2538991733724,5.92255079682625e-05,0.000616265796738238,7.10706112393278e-05,0.0775404824937601,0.00168220396181583,0,1.3174032419345
170900040605,2.80047696717383e-05,0.00263244822997804,0.00497392165210414,0.000625439832256424,0.0155765659990386,0.502195364111448,0.114842580441464,0.00654997416814386,0.0222039154244002,0.144862486651239,0.000178670899948218,0.00455958368443726,6.53444598508978e-05,0.179482983934131,0.00122271768807142,0,1.40075999967795
170900040701,5.77216916726696e-05,0.00115236303684694,0.000194543156839025,4.32912697283345e-05,0.000698807444826666,0.74362830786794,0.100385781057935,4.32912696885539e-05,0.041567605781911,0.111954053114969,3.32862633182972e-06,0,7.21521141038088e-06,0.000263691709665812,0,0,1.19145429059973
170900040702,5.1419344215151e-05,0.0041666071268143,0.000542399603615225,1.14265224163488e-05,0.0075334876725055,0.779056786449672,0.0610048688698487,6.85591418820209e-05,0.0650531567363613,0.0688811620516722,0.00613195100034876,0.000148544801054175,0,0.00734963595069114,0,0,1.15384610059188
170900040703,1.44911298729739e-05,0.00313751084816904,0.00223994885059582,0.000210121385242911,0.0168016348095729,0.687298388930009,0.10788274690537,7.97011382455698e-05,0.0627279090181709,0.102151316571282,0.00666288314832646,0.000144911342773692,7.24556495802045e-06,0.0106411952990744,0,0,1.24961839423738
170900040704,4.71723577727201e-05,0.00290896217172024,0.00335166005610336,0.00023586179745449,0.0185678758988167,0.537322767411368,0.114630012416969,0.000534620147114275,0.0196104717888075,0.214164681521826,0.0106702444010267,0.00245296251427383,3.14482381851635e-05,0.0733956774932369,0.00207558342124529,0,1.33750069201865
170900040705,2.61655118292601e-05,0.00116364031238555,0.00113397391468969,0.00013082755875218,0.00282504695051081,0.59646888546514,0.0756089565254736,0.000444813685406904,0.0135082605371386,0.189578041765538,2.61655115562243e-05,0.000405565434068234,6.54137686481419e-05,0.11814326900397,0.000470979190536984,0,1.24000147225814
170900040706,0.00158214124128647,0.00812767174329446,0.0551332973865752,0.0396551148982766,0.0318074312191748,0.344128110789864,0.0568651129502926,0.030438894283179,0.0294625751154353,0.0769547622851947,0.0291150950931938,0.0325645040608206,0.012425689204682,0.231912508347197,0.0198270966106121,0,6.86536355588133
170900050101,0.0349885076462433,0.00018699977304707,0,0,0,0.865480376006772,0.00187332192373557,0,0.00132599838584978,0.0917598350548556,0.00326399550565395,8.49998878597243e-05,0,0,0,0.00103596460071739,1.03713192211907
170900050102,0.0448320089659726,0,1.25466686231715e-05,0,0.00550616905961523,0.817841807847713,0.0702837820024009,0.000328360940922298,0.000164180477531249,0.0524861087462109,0.00540427438709071,0.0020796195323995,0,0,0,0.00106114330988247,1.04217559102516
170900050103,3.51539130255804e-06,0.000235394778770819,0.00049218905140381,8.55981010480934e-05,0.00658727520440355,0.9045210395467,0.00222555060355781,0,0.00151129913995097,0.0836105548427668,0.000727583816959448,0,0,0,0,0,1.15289573913156
170900050104,0,1.09042918808907e-05,7.6330043149625e-05,2.18085837560041e-05,0.0133431533840688,0.930523780095676,0.0030570002367402,6.54257472589259e-05,0.000119947210685735,0.0522473397219633,0.00044707604531979,8.72343295555293e-05,0,0,0,0,1.14774567538196
170900050105,0.00135331085593391,0.000144997575093148,0.000205476359300011,0.0002019358812316,0.0111748563485963,0.849170132422597,0.000758844214593547,7.2498794214526e-05,0.00377310563622738,0.129999639034537,0.00307271045525119,0,7.24987977887722e-05,0,0,0,1.15864412869595
170900050201,0.00912951846534216,0.000138013458683017,5.16600718727439e-06,0,0.00476230746425633,0.703687565440436,0.199442184441582,0.000476442580519246,5.99146037334055e-05,0.0702167955027313,0.00787963185081915,0.00420246756478123,0,0,0,0,1.03577688611648
170900050202,9.03358093683523e-05,1.29051142876181e-05,0.000327293057757833,0.000225394689057798,0.0226510832963667,0.86391104815468,0.00780579290047205,6.45255574946519e-05,0.000219386934942234,0.10367436395956,0.000567825055930236,0.000438773892503575,1.12726361749447e-05,0,0,0,1.12198525847714
170900050203,0.0133269135669041,4.6221885397394e-05,7.70364749450779e-06,2.31109428027125e-05,0.00197434944184489,0.516249097191191,0.406699137181636,0.00124028727316719,0.00011555471325886,0.0410739077524176,0.017417948543005,0.00182576437055509,0,0,0,0,1.01930727672112
170900050204,0.0943827530197532,0.00011497085937924,3.0294883562388e-05,1.21092112216234e-05,0.000775693004826203,0.841700647584065,0.00672723631200959,4.31140819327526e-05,0.000580716556840075,0.0404967475671805,0.00424180517815219,0.000244313156519584,0,0,0,0.0106496063376389,1.02886370187951
170900050205,0.00274591553200518,0.000133554232959186,9.79106282527769e-05,2.21639068065091e-05,0.0156786814419933,0.898421005767779,0.0058099197577061,0.000154101038749895,0.000339022327269873,0.073989891118331,0.00198115536012479,0.000626677637829114,0,0,0,0,1.08527878329669
170900050206,0.105312077945215,0.000133981905786539,0,0,0.00330027608201661,0.826684459491785,0.002335113057634,3.82805445912726e-05,8.78938592794706e-05,0.0294131143198617,0.000555067840920534,0.000287104019794112,0,0,0,0.0318526295635872,1.03355423286166
170900050207,0.000134767629232376,0.000125783108303679,0.00190471589189738,0.000628915568483387,0.0121263414516574,0.910259050376176,0.0103658942934857,5.39070504492089e-05,0.00111901443414937,0.0600651538469529,0.00161721169052015,0.00156330438646934,3.59380333512125e-05,0,0,0,1.22960171299405
170900050208,0.0103498492113667,0.000127819382227538,0.00259667229411475,0.000332330441036113,0.0170872032464145,0.866538627034758,0.0109543570437465,5.11277525679431e-05,0.00346264406124002,0.0179224504192163,0.0698724087515147,0.000704488104972633,0,0,0,0,1.19268935041242
170900050301,7.88234300287988e-05,0.000247730755040758,0.000281512225521486,4.73767685207609e-05,0.00830822357629513,0.923533582752783,0.00267579709995381,0,0.000382856621699605,0.064275196157924,1.12604883684787e-05,0.000157646812299876,0,0,0,0,1.13132128792152
170900050302,0.00723789246418468,0.00119275920532314,0,0,1.41906192343939e-05,0.897416730981889,0.00184994482198082,0,0.00474084039948809,0.0751284938924458,0.0122530662625555,0.000166080401961464,0,0,0,0,1.11470404206516
170900050303,0.0381525585900074,0.000248379360076147,0.00328622779778783,0.00107597790277063,0.0185289940703007,0.783537595560495,0.00599017292214707,2.92211023534728e-05,0.00287827846825457,0.0795860936447191,0.0663001859666822,0.000196395689328471,0.000160716063302603,1.46105514750048e-05,1.4610551370623e-05,0,1.35777742464311
170900050304,0.00566943609218137,0.000471217278770736,0.00132063013360587,0.000317559512364422,0.00765082803263153,0.802145200758397,0.0237042797861827,1.02438547434589e-05,0.00395412791379525,0.12001428394456,0.0347319477807361,0,1.02438548917793e-05,0,0,0,1.2215435673856
170900050401,0,0.00133460353432672,0.000754234747605135,0.000102661804470847,0.00911673689561189,0.778016752959709,0.042803430922507,0,0.0346917888778348,0.113637348013136,0.00438471038216743,0,0,0.0151577439895579,0,0,1.26111803224323
170900050402,0,0.0012968337371365,3.6255616207333e-05,0,0.00088743521752594,0.899512852228031,0.0251082726002314,9.06390401173464e-05,0.0169319431823031,0.0531172772492242,6.39939523511857e-06,0.00106748460110507,0,0.00194459243894047,0,0,1.11410250957107
170900050403,0.00127275045380753,0.00408686135447518,0.00524006762074188,0.000930086937054054,0.013416432283825,0.674895540120028,0.0508015317179378,1.63173157943497e-05,0.0596531648626952,0.11573067742126,0.00576166798761318,0.00017056106423167,6.52692624409338e-05,0.0679590852455316,0,0,1.40946954831124
170900050404,0,0.00436769145225716,0.0203692157690815,0.00660906788325716,0.0328122486494813,0.519508655017411,0.0825225243009648,0.000671952561473575,0.032935598016295,0.153860018090867,0.0137953452471282,0.0027084747572013,0.00381087640910352,0.125713734973763,0.000314592564396293,0,2.70271453994365
170900050501,0.000125973857359773,0,2.52804527449529e-06,0,5.52862333061135e-05,0.971148522580711,0.000285645094986364,0,0.000165858700390059,0.027147318496208,0.00106886698347127,0,0,0,0,0,1.10693142639162
170900050502,7.70256085966346e-05,0,0.000524580365408564,0.000154051146219287,0.0074579897552293,0.944709904785711,0.00124524630045965,0,0.000885794050286451,0.0447913566774254,0.000154051131424101,0,0,0,0,0,1.10236937351336
170900050503,1.17577625592427e-05,0.000576130350270497,0.000258670773369738,1.17577624766047e-05,0.000577772827416332,0.868451202550639,0.0238319310385751,0,0.0125384380792846,0.0913481548721111,0.000999409827090496,5.87888260552867e-05,0,0.00133598539831722,0,0,1.10461842308291
170900050504,0.000460513172274081,0.00455749134341691,0.000142917872803408,0.000666950075060773,0.0114502670972387,0.651270474055798,0.0940717580604086,0.000269955992086295,0.0357549315564561,0.189772324935687,0.00131813792004075,0.00857507220664812,0.000317595272377286,0.00137160098104909,0,0,1.39359233055966
170900050505,6.7093633583963e-05,0.00546981067842522,0.00323078492689752,0.00048335877837758,0.0337515585901085,0.680160595738173,0.0643576059187905,0,0.0182203172528951,0.158076879661583,0.00450046505938255,0.00013418726659065,0,0.0315473020977653,0,0,1.3071025099538
170900050601,0.000395887829248532,0.00165092776756546,0.0156678259283865,0.00508588003236019,0.0332237560766045,0.446856701245722,0.0394234431539244,0.00619960661095756,0.0188267180316297,0.0943161644822087,0.0134507200293756,0.0178301884615325,0.00157049983971807,0.277563556685116,0.0279381367363855,0,2.19126559575228
170900050602,0.00311089550370966,0.000956038908045492,0.0338570389713114,0.0153432302008024,0.0310296560730847,0.0735682654785481,0.00820085474844553,0.029228274808531,0.00252569859893821,0.010742118299042,0.0212062616196182,0.0417208527058639,0.00645006151002142,0.554181650823365,0.16787908839675,0,3.92372028622629
170900050603,0.00256451583018361,0.00352475379606944,0.0393554654413327,0.00734085432154812,0.0230797409288513,0.00649177074075402,0.0013110274746929,0.0610801097949375,0.00805881899487801,0.00099926438083447,0.011456880002295,0.0348004436758235,0.00107863365768584,0.464297955290411,0.334559752415416,0,2.99135568447873
170900050604,0.00414042464063301,0.0124545539382001,0.0482110578271783,0.0159832208271124,0.0284033656335921,0.0221890668759103,0.00102084730774035,0.0327576620461131,0.0364564812887713,0.00842662618508663,0.0284879439183527,0.0441220528375189,0.00577261171895755,0.353483413225222,0.358090665852446,0,4.2939599767558
170900060101,0.000166632369244001,0.000161678039532776,3.33264740533732e-05,5.45097110025898e-06,0.000269600977079458,0.937322771535819,0.00113283358832735,9.9979434829294e-05,0.000518153190994553,0.0583045363012848,0.00146636481558054,0.000516560336685234,2.10788270835676e-06,0,0,0,1.07079431871422
170900060102,0.000160526973994136,0.000160526978886032,0,0,0,0.896624888269265,0.0188525335888464,6.42107683248487e-05,0.000759827655886978,0.0830029287440321,0.00036386108531208,1.07017989558975e-05,0,0,0,0,1.1245357768874
170900060103,0.00204097332101495,0.000197727297729617,0,0,0,0.969249997734773,0.000847788961116222,0,0.000463355362110001,0.0266349647373154,0.000565192482667882,0,0,0,0,0,1.04065639768731
170900060104,0.000770917898835321,0.00161899700411747,0,0,0,0.679174942434041,0.00396591559944848,0,0.012533466663283,0.301598487501386,7.22735555299237e-05,0.000265002936674497,0,0,0,0,1.24736728029102
170900060201,0.000308103017807595,3.08103051787551e-05,0.000600800948900795,3.08103052571863e-05,0.0116188322580377,0.892258571243411,0.00321967705860987,0.000138646372831834,0.000231077201953268,0.0913470012588123,9.24309629681248e-05,0.000123241229494594,0,0,0,0,1.10952794315792
170900060202,9.26176969546119e-05,0.000759465250215448,0.000666069164295895,2.73997713394997e-05,0.0154755085606768,0.920700607392154,0.0193845501080083,0.000129664775826133,0.00239602258308151,0.039071445196682,0.00111141235501412,0.000185235438036594,0,0,0,0,1.11907122514537
170900060203,0,0.000468012061460447,2.21670860645042e-05,1.10794082404829e-05,0.00126991514806518,0.81386324306467,0.052948877855099,0,0.00258789134962484,0.128701172959517,2.12732784094324e-05,0.000106366379542705,0,0,0,0,1.1877730798295
170900060204,0.000151522184666844,0.000521909638498412,0,0,0,0.922094783016579,0.00520479593350115,1.68357953892102e-05,0.00485208406971429,0.0662826132438652,0.000202029544357349,0.000673431815343179,0,0,0,0,1.09085162926489
170900060205,0,0.000545660300907062,0,0,0,0.895950868527063,0.0567945745828602,0.000318301871410445,0.000962983500441853,0.0450411040046544,0,0.000386509368560759,0,0,0,0,1.11307537330249
170900060206,0.000115497578226221,0.00107247758920649,6.15250348806574e-06,0,0.000279339129651617,0.874996796691633,0.0328508102166573,0,0.0138399032703758,0.0763770251506681,0.000461990167438632,0,0,0,0,0,1.15242607255381
170900060207,0.00116759938434909,0.00195113872723081,0.000174366177988841,0,0.00329207173538559,0.813036618554651,0.0918591368622212,0,0.0197555515814154,0.0684636696503493,0,0.000287114633403239,0,1.27295662377785e-05,0,0,1.12458898795003
170900060208,0,0.00112172165789619,0.000350902159495737,5.25414681734857e-05,0.0183459504240466,0.933150178208434,0.00406641868947054,0.000118218298170246,0.0140419543748979,0.0244740669817928,3.94061010567419e-05,0.00176013917135662,0,0.00247850773470718,0,0,1.07408108444407
170900060301,0,8.41064393810816e-05,0.00103731228272046,0.000252319214054835,0.0213901355505052,0.896912289610158,0.00291056971911203,0,0.00115960169652397,0.076225640610234,1.40177340838956e-05,0,1.40177341726698e-05,0,0,0,1.15409112355409
170900060302,0.000538172283353859,0.000351881876120627,8.27957359495615e-05,0,0.0250391918072918,0.869884205774027,0.0111474950736612,0,0.00209026641043914,0.0907624995534557,0.000103494669063601,0,0,0,0,0,1.09596960270811
170900060303,0,0,0,0,0.00225684319808564,0.906161429992546,0.0100109144507145,0,0.00174355114910863,0.079827259548884,0,0,0,0,0,0,1.13705046002812
170900060304,8.81550608130935e-05,8.65065397548248e-05,0.000554117513497643,0.000182889207723901,0.0131734204528102,0.874471488261519,0.0179825295966207,0,0.00312395882881635,0.0900815075059594,0.000251871597050771,0,3.55703283041063e-06,0,0,0,1.26411612433527
170900060305,0.00434834842540736,0.000943853817628242,0.00100896417183961,0.000310672297902394,0.0161307001492321,0.706706606552776,0.112693965981677,0,0.0115921842339811,0.110948712486178,0.035142783499601,0.000138214178000096,9.91759121159054e-06,2.53611591248087e-05,0,0,1.23215230143361
170900060306,0.00770067014120453,0.00205615808673736,0,0,0,0.671923643474941,0.0682974097717995,0.000162779531555243,0.0638228754886706,0.105528498660419,0.0795523897360628,0.000279050616098564,0,0.000676291841956635,0,0,1.18431070598139
170900060307,0.0118780522441612,0.00129489607966336,0.000311167003492224,5.52974015130619e-05,0.0106684434600542,0.669134889800981,0.0440392537504966,0,0.0278148133193418,0.175340154407329,0.0594630324825425,0,0,0,0,0,1.14984391438487
170900060401,2.76761421031081e-05,0.00984208374431132,0.00115135733025011,6.4577664654946e-05,0.0198009508789826,0.527193635475345,0.174943031860858,0.000193732994497606,0.101022973945581,0.15858011656248,0.0047683755136909,0.00011992990829165,9.22538071946705e-06,0.00227311000820012,9.22538064721952e-06,0,1.23519927964297
170900060402,0.00536094064252496,0.00366007976177878,0.00334114138235706,0.00140913946554415,0.0220516402078253,0.456920600498557,0.142153974845671,0,0.0353245241604063,0.238782132493452,0.0765215324928851,0.000196567800741953,0.000180120864281898,0.0140976177649381,0,0,1.50394087856318
170900060501,0,0.00216115498230409,0,0,0,0.648965762338241,0.141440214188924,0,0.0602093136187537,0.143976784659348,0.000183494305281998,0,0,0.0030632920995182,0,0,1.10649947476915
170900060502,0.000223968215462387,0.00318034897274462,0.00210747716245892,0.00111506598666293,0.00384288720175685,0.573717562283777,0.187387616412792,0.000156110556326749,0.0234971144371349,0.188650250496708,0.00152299213451814,0.000365814831384384,0.000410014046608149,0.0138227724404522,0,0,1.37760398142362
170900060601,0.000880462158053932,0.00391779727519243,0,0,0,0.74760521990497,0.131307527168935,0.000174431196734553,0.00285064453632674,0.111976452551232,0.000456843680274746,0.000830624623858252,0,0,0,0,1.28947748830534
170900060602,0.000963907662939399,0.00200740424113534,0.00024082275683922,0.000113187546307965,0.00117510438345861,0.586398354089655,0.179932584138587,0.00101725327113952,0.0280855864832821,0.172162537851665,0.000265295705224689,0.00134416492639449,2.56000813816337e-05,0.0261797716984779,8.84319018815362e-05,0,1.34784926035588
170900060603,0.000132364726246322,0.00186245307212248,0.00857472891619318,0.000869230249969093,0.0201026488040515,0.216635620791415,0.0355614406492273,0.0110962637243882,0.0141094324537976,0.0916877419631495,0.000882431705292747,0.00753161857613729,0.000191699437221022,0.583145266005472,0.00761702796213854,0,1.59200645645296
170900060604,0.000186316135311391,0.00628798195448106,0.0110348970047996,0.000945423963106869,0.0211521485175405,0.134407578436471,0.0189917837771219,0.0229073397485976,0.0232019541729656,0.0762215003488889,0.00118542459742891,0.0139309260953932,0.000119101031593007,0.603471655477886,0.0659559875317588,0,1.57095322044163
170900060701,9.77451485129475e-05,0.00109148766233591,0,0,0,0.786177139795661,0.0755799138010531,0,0.00231499772873314,0.134087082951123,0.000130326886847342,0.000521307407722139,0,0,0,0,1.24344815860379
170900060702,1.48767588896098e-05,0.000208274600265324,0,0,0,0.876487967985066,0.0403939969319745,7.43837663627927e-05,0.00386902613277698,0.0775828157002796,0.000952113026892835,0.000416549226037878,0,0,0,0,1.19130955379974
